port_name,port_id,port_lat,port_lon,port_iso3,continent,betweenness_centrality,k_core,hub_score,authority_score,pagerank_score,import_cluster,export_cluster,import_cluster_rolebased,export_cluster_rolebased
Bahia De Las Minas_Panama,port87,9.389723107087091,-79.820355936773,PAN,NOAM,2.3012806629464526e-05,55,0.0002433626270644453,0.0001715390035429539,0.00031817003924820885,1,4,2,2
Bahia De Matarani_Peru,port88,-17.004633413175803,-72.10778779112583,PER,SOAM,0.00014234654995219097,89,0.0005663425446321394,0.00036339810210966937,0.0005269922993222086,1,4,2,2
Bahia De Valparaiso_Chile,port89,-33.033243809773886,-71.62773895334489,CHL,SOAM,0.00022688158412231363,86,0.00038511390532491196,0.00037388442329756735,0.0005257273343319332,1,4,2,2
Bahia Quintero (Ventanas)_Chile,port90,-32.766963132610016,-71.48395103962916,CHL,SOAM,0.00047412096919308356,116,0.0009750412869201964,0.0006434954836237804,0.0006607870535927067,1,4,2,2
Bahia San Nicolas_Peru,port91,-15.258178768541931,-75.2394926674042,PER,SOAM,7.691123774900316e-06,51,0.00018809746489518924,0.0004516797177652097,0.0003461366317105641,3,0,1,0
Bahia San Vicente_Chile,port92,-36.7428769892689,-73.12199870128266,CHL,SOAM,0.00018919154035019003,95,0.000600818147216895,0.0005296471602884653,0.0005605988165063575,1,4,2,2
Baie Comeau_Canada,port93,49.248035518480016,-68.1413618900073,CAN,NOAM,0.00036677900524315337,93,0.0004335901226263561,0.0004388656889248006,0.0005270701162367272,1,4,2,2
Baie De Kouaoua_New Caledonia,port94,-21.40031540352841,165.83300090986396,NCL,AUST,2.5983319027852084e-07,6,3.0429539860973382e-05,2.6121348823263402e-05,0.00013816495089190192,3,0,1,0
Baie Du Marigot_Saint Martin,port95,18.082213018876576,-63.0830929174822,MAF,EURO,5.602697596781705e-05,28,6.0806200827219865e-05,4.7047881557738414e-05,0.0002948114711046221,1,4,2,2
Baie Ugue_New Caledonia,port97,-21.147517395795628,165.55688218769163,NCL,AUST,5.145897266786226e-07,23,8.888144301816566e-05,0.00016528443194276842,0.00018356284414137997,3,0,1,0
Bajo Grande_Venezuela,port98,10.458288867044963,-71.58177702352522,VEN,SOAM,7.137912555628433e-05,38,0.00017213404511645409,0.00014403029400723594,0.0002556434282551731,1,4,2,2
Bakar_Croatia,port99,45.28954046493869,14.54213223513064,HRV,EURO,3.7770192181638107e-06,48,0.00022620294783840518,0.00022745068114282682,0.00027738121287079255,0,1,4,1
Baku Port_Azerbaijan,port100,40.28461052178386,49.73252397385357,AZE,ASIA,8.540753833920465e-05,26,9.483325109928327e-05,0.00015747566939167243,0.00037927321949663876,0,1,4,1
Balboa_Panama,port101,8.955321949548559,-79.56547193480111,PAN,NOAM,0.0009415532841234639,112,0.0008531073409860455,0.0009107553836656016,0.0009753248784278874,1,4,2,2
Balikpapa_Indonesia,port102,-1.202534485771115,116.79597995074931,IDN,ASIA,0.001980787432984731,119,0.001074855944837907,0.001216504648878799,0.0011046386088226076,3,0,1,0
Baltimore_U.S.A.,port103,39.25976037081696,-76.5569732963815,USA,NOAM,0.0034747258853066254,119,0.00179514065858511,0.0018214291615807204,0.001721504883322133,1,4,2,2
Baltiysk_Russia,port104,54.637713755980485,19.924015922973165,RUS,EURO,2.593185733864167e-05,53,0.00024269507694550167,0.00024677621175525096,0.000257116059107017,4,3,5,4
Bamdar-E Pars Terminal_Iran,port105,27.56361956145379,52.51242997929695,IRN,ASIA,0.00014535342135555624,53,0.00025061814320270315,0.000326194153841686,0.00038825697042404794,3,0,3,0
Bamdar-E Shahid Reajie_Iran,port106,27.13960482337843,56.06282678889619,IRN,ASIA,0.0002937497722714074,110,0.0007474262950358534,0.000728223053772171,0.0006142471567725286,3,0,3,0
Bandar Abbas_Iran,port107,27.147500083635308,56.20294512451077,IRN,ASIA,7.027972991188534e-06,16,6.534177661191755e-05,7.837375558019027e-05,0.00020451259604685788,3,0,3,0
Bandar Khomeyni_Iran,port108,30.43566470413471,49.06761425480435,IRN,ASIA,0.00027993814114792877,110,0.0007319147967338792,0.0006372371532692797,0.0005980052694828216,3,0,3,0
Bandirma_Turkey,port109,40.35306462487847,27.957743342669197,TUR,ASIA,0.0006899180252726231,119,0.0009755991587506906,0.0009552917790681087,0.0008769735883075702,0,1,4,1
Banghazi_Libya,port110,32.111525403784455,20.04737391653894,LBY,AFRI,0.00015670301910118063,106,0.0006352488630388711,0.0005944192319242885,0.000579487615872891,0,1,4,1
Bangkok_Thailand,port111,13.68350932327134,100.57258442370488,THA,ASIA,0.0014656256709744508,119,0.001485973130267387,0.0012761609170744994,0.0011346081160799268,3,0,1,0
Banjarmasin_Indonesia,port112,-3.288021407502162,114.562926975146,IDN,ASIA,4.8266542736005994e-05,44,0.00022432250665012544,0.0002410554871475493,0.000397758811542758,3,0,1,0
Banjul_Gambia,port113,13.444435523904422,-16.57415168473741,GMB,AFRI,7.694799382278006e-05,81,0.000444745398684311,0.0002861737947086378,0.0003444955970509524,0,1,4,1
Banten_Indonesia,port114,-6.016931807924585,105.9675675868184,IDN,ASIA,0.0032372743311173922,119,0.002032255510987862,0.001826932125982427,0.0015020589703331616,3,0,1,0
Banzart_Tunisia,port115,37.2599330125266,9.873087665943745,TUN,AFRI,0.00037737593339890303,119,0.0010140705049326174,0.0010601676756897594,0.000932639022802593,0,1,4,1
Bar_Montenegro,port116,42.0884991167346,19.08454827961692,MNE,EURO,5.5032097043797e-05,99,0.0004918217716912655,0.0005187484892679069,0.0005353673545490462,0,1,4,1
Barbor's Point_U.S.A.,port117,21.310519704249263,-158.10402873940228,USA,NOAM,0.00028217369514356,95,0.00044991414008638774,0.0006144175329889917,0.0005318341034418549,3,0,1,0
Barcelona_Spain,port118,41.3379783937254,2.1464898987441767,ESP,EURO,0.004300627457498185,119,0.002182194212007799,0.0021506752617946904,0.0020044481246703793,0,1,4,1
Bari_Italy,port119,41.13754541632616,16.86739092552446,ITA,EURO,0.00018354378948180224,108,0.0006116941773904647,0.0006540355582357266,0.0006821722794424726,0,1,4,1
Barranquilla_Colombia,port120,10.995983140657987,-74.77946096592984,COL,SOAM,0.0016648058812650053,119,0.0011024133864826113,0.0008028760481111199,0.0009965063416355027,1,4,2,2
Barry_United Kingdom,port121,51.40467254850867,-3.247119292011909,GBR,EURO,3.7209288911691674e-06,44,0.0001949151052620981,0.0002129091490047915,0.00027532691614189797,4,3,5,4
Basseterre_Saint Kitts and Nevis,port122,17.287356483257454,-62.70846699294254,KNA,NOAM,6.77519813920883e-05,38,0.00010069586560008037,9.749704027912527e-05,0.0003956399797470542,1,4,2,2
Basuo_China,port123,19.078696121909807,108.62935289518325,CHN,ASIA,3.653411090316127e-05,90,0.0006129624726227558,0.0005999201287460825,0.0004668166187320786,3,0,1,0
Bata_Equatorial Guinea,port124,1.8256259158615709,9.739146967804762,GNQ,AFRI,4.120570691324903e-05,57,0.00028005379081011287,0.0002124363161795078,0.0002853979535183758,0,1,4,1
Batangas City_Philippines,port125,13.744770919004338,121.02391729422052,PHL,ASIA,0.0022926672358725567,119,0.0014075309605587902,0.001253063786372323,0.0010337127815602874,3,0,1,0
Baton Rouge_U.S.A.,port126,30.43704677406407,-91.20632260986044,USA,NOAM,0.0002718479421518927,112,0.00076481061610959,0.0006211368830480072,0.0006445760261317747,1,4,2,2
Batumi_Georgia,port127,41.64860022096488,41.66863523330386,GEO,ASIA,4.524792332748921e-05,88,0.0004307064161672884,0.00047266650856677426,0.0005241311412524297,0,1,4,1
Baubau_Indonesia,port128,-5.486087461907852,122.58437959230407,IDN,ASIA,2.5326521632627583e-05,27,0.0001051347535777135,0.00010284652171297454,0.0003044844486496527,3,0,1,0
Bautino_Kazakhstan,port129,44.55577479440848,50.258979144322126,KAZ,ASIA,2.4481683096881967e-06,16,4.128633717626477e-05,8.08030213149877e-05,0.00020310117819907184,0,1,4,1
Bay City_U.S.A.,port130,43.625805916726414,-83.85025341521418,USA,NOAM,0.0003897417754616138,25,8.605662537149412e-05,8.53669705618808e-05,0.0003194038730696349,1,4,2,2
Bayonne_France,port131,43.5282532182009,-1.497927788649937,FRA,EURO,0.00020007055734301357,112,0.0007889866304380848,0.0008312296469752239,0.0007991798461115851,4,3,5,4
Bayrut_Lebanon,port132,33.90234183027919,35.528526262145526,LBN,ASIA,0.0005741220862330575,119,0.0009011997087278103,0.001066431344554933,0.001029476330020036,0,1,4,1
Bayuquan_China,port133,40.26512999668255,122.06684214776212,CHN,ASIA,0.0022342828868618654,119,0.002219603034810096,0.002120418669520671,0.0016512159040220384,3,0,1,0
Beaumont_U.S.A.,port134,30.025823215444778,-94.03028275477728,USA,NOAM,0.002278346265660095,119,0.0016501433978561822,0.0015742825149313291,0.0015699662402270703,1,4,2,2
Bedyansk_Ukraine,port135,46.75247146163188,36.77656918184283,UKR,EURO,5.062348525088201e-05,90,0.00046220660306487793,0.0005396973074642689,0.0005533288992219639,0,1,4,1
Beihai_China,port136,21.47255147905038,109.06715220452972,CHN,ASIA,0.0011584771315420082,119,0.0012412308878604283,0.0011940595589878568,0.0009361359062866446,3,0,1,0
Beira_Mozambique,port137,-19.81107039891208,34.83983894902818,MOZ,AFRI,0.0004802975410278486,119,0.0009361896819429824,0.0009899391594515208,0.0007656112173191769,3,0,3,0
Bejaia_Algeria,port138,36.74560771788988,5.082295103457128,DZA,AFRI,0.0002664273313197328,119,0.0009273803558783613,0.0009940892842693983,0.0008679758520910745,0,1,4,1
Belawan_Indonesia,port139,3.7885427096548674,98.70736597595844,IDN,ASIA,0.00044462234658772964,109,0.0007150077577849609,0.0007013207230920561,0.0006377567877948964,3,0,1,0
Belem_Brazil,port140,-1.5006902145017782,-48.65985859706124,BRA,SOAM,0.0031463838047111866,119,0.001750346950943686,0.0018831184338620535,0.001741249926717431,1,4,2,2
Belfast_United Kingdom,port141,54.62301837773251,-5.8924796020470485,GBR,EURO,0.0016971877298340885,117,0.0011771751056176944,0.0013037780932920974,0.0014740665469305553,4,3,5,4
Belize City_Belize,port142,17.481496584328426,-88.20242778379423,BLZ,NOAM,9.236038578275873e-06,30,0.00012841263850309006,0.00011058165626563318,0.00022897507812066252,1,4,2,2
Bellingham_U.S.A.,port143,48.75638842190907,-122.50025501330772,USA,NOAM,8.188440167585396e-07,11,3.748255331772946e-05,9.129371981170752e-05,0.00015893386776564031,3,0,1,0
Benicia_U.S.A.,port144,38.052037097690985,-122.13192177950889,USA,NOAM,9.386715504330156e-05,75,0.0003967771255772583,0.00038720007818190223,0.00043219872534582617,3,4,1,0
Benoa_Indonesia,port145,-8.631208267485626,115.35346016852203,IDN,ASIA,9.0704537673776e-05,34,0.00013734369498952508,9.83985909092596e-05,0.0003296061760914915,3,0,1,0
Berbera_Somalia,port146,10.432942700630932,44.99697910139347,SOM,AFRI,5.159601911938712e-05,65,0.0003349252093242539,0.0003595329470845517,0.0003710586979911615,3,1,3,0
Bergen_Norway,port147,60.40161129699588,5.227007273111375,NOR,EURO,0.00019468904219513506,100,0.0004892419138691824,0.0004658754825068384,0.000681029652940599,4,3,5,4
Big Creek_Belize,port148,16.515396038647605,-88.40363899597536,BLZ,NOAM,1.539719535113045e-05,45,0.00011484866787001307,0.00023708799555015254,0.0003338616650842291,1,4,2,2
Bintulu Port_Malaysia,port149,3.2710235494794717,113.0774259511892,MYS,ASIA,0.00040733444520842836,119,0.0009487638514713915,0.0008869252564416118,0.0007069289193941643,3,0,1,0
Bissau_Guinea-Bissau,port150,11.85997214110824,-15.576180497537528,GNB,AFRI,5.699115700920981e-05,58,0.0003437941054426665,0.00021828476070619198,0.0002899576896034129,0,1,4,1
Bitung_Indonesia,port151,1.440344333251906,125.17686848697424,IDN,ASIA,0.0003816934716169033,78,0.00044737166576849633,0.0004978757779207191,0.0006027188222399538,3,0,1,0
Blanglancang_Indonesia,port152,5.230939805842524,97.06571881030696,IDN,ASIA,6.26096590590645e-06,15,5.751065555095716e-05,7.714835812379509e-05,0.00019067238630884187,3,0,1,0
Bluff Harbor_New Zealand,port153,-46.59012995146856,168.3602159828519,NZL,AUST,5.3448724325823455e-05,67,0.00022663609083955206,0.00044657007360344027,0.0004894755368468148,3,0,1,0
Bohai Bay_China,port154,38.32313122558751,117.86724447634192,CHN,ASIA,0.0008630411338496111,119,0.0015475562708448989,0.0016515377436727777,0.0012728636220828528,3,0,1,0
Bonny_Nigeria,port155,4.420690387691537,7.157020931593515,NGA,AFRI,9.703403212104755e-05,106,0.0007478408036061988,0.0007795106017821114,0.0006086960059956804,3,1,3,0
Bontang LNG Terminal_Indonesia,port156,0.0968865572556536,117.49256737222484,IDN,ASIA,0.0009464119395168556,119,0.0012251728747538564,0.0011478293230759284,0.0010456507824391818,3,0,1,0
Boosaaso_Somalia,port157,11.290612296293288,49.18112782930411,SOM,AFRI,1.3453907866199654e-05,29,0.000135035641809413,9.842062942663231e-05,0.00021218693568627808,3,1,3,0
Bordeaux_France,port158,44.90197412057662,-0.5339666947472987,FRA,EURO,0.00014249556442029164,110,0.0007711382068220563,0.0007136193939996603,0.0006457187738985261,4,3,5,4
Boston_U.S.A.,port159,42.37717521495631,-71.03617153597182,USA,NOAM,0.00023444280329352988,108,0.000695386227155734,0.0004533931463821643,0.0005461508640424392,1,4,2,2
Boston_United Kingdom,port160,52.96306208085296,-0.0142532557475205,GBR,EURO,5.734456930564968e-05,104,0.0005151971689809066,0.0005021526774649633,0.0005641121597785809,4,3,5,4
Botany Bay_Australia,port161,-33.98153450901857,151.2158951934467,AUS,AUST,0.00072192731681438,111,0.0008857592775948389,0.0007737414910611718,0.0007201756287343403,3,0,1,0
Botas Natural Gas Terminal_Turkey,port163,40.99579640471416,27.961504119191023,TUR,ASIA,0.0007378303289054278,119,0.0008647780609127299,0.0010885675586878893,0.0009452458934721646,0,1,4,1
Botas_Turkey,port162,36.8767157643925,35.918572725092474,TUR,ASIA,0.0002471771476483975,111,0.0006780222633113192,0.0006769075051034872,0.0006160632873371578,0,1,4,1
Brades_Montserrat,port164,16.803379328533115,-62.20515712319607,MSR,NOAM,1.608553917708195e-05,20,1.6794751595239122e-05,1.916560180371775e-05,0.00025228813366271694,1,4,2,2
Brake_Germany,port165,53.34359213320283,8.489910105536774,DEU,EURO,0.001657571442036619,118,0.0013409171213612085,0.0013017776452428555,0.0013971444907957674,4,3,5,4
Brasil Port_Brazil,port166,-21.850656211930808,-41.01992427396906,BRA,SOAM,0.0002766915785898711,61,0.0003123115562910849,0.00030787423116038687,0.00040106112232218583,1,4,2,2
Bremen_Germany,port167,53.094765459023336,8.777095691174901,DEU,EURO,0.0018823683697387651,119,0.001417937039484055,0.0013736605570127327,0.0015208072406104817,4,3,5,4
Bremerhaven_Germany,port168,53.54944124151818,8.555056667114231,DEU,EURO,0.0023884132032011567,119,0.0014707464608233205,0.0013998658307679988,0.0015536819626204104,4,3,5,4
Brevik_Norway,port169,59.06385806269804,9.692281148463389,NOR,EURO,3.292014251595531e-05,86,0.0003879994421036354,0.0003158866032380313,0.00045418104634608496,4,3,5,4
Bridgeport_U.S.A.,port170,41.16904771326829,-73.16965077217706,USA,NOAM,0.0,4,2.3442244274792793e-06,2.2211988601038144e-05,0.00012458137834716072,1,4,2,2
Bridgetown_Barbados,port171,13.106614945986191,-59.627447909713226,BRB,NOAM,0.0005051593371436914,65,0.00021938717722587664,0.0002680570345267114,0.0006534570457408822,1,4,2,2
Brighton_Trinidad and Tobago,port172,10.247171242678524,-61.629761615539984,TTO,NOAM,6.397347818105533e-05,28,0.00013783167356504582,0.00010323701016977109,0.00025854868974949156,1,4,2,2
Brindisi_Italy,port173,40.64050446445633,17.981096877298484,ITA,EURO,0.00018400677889591328,108,0.0006491001587388964,0.0006067539468622127,0.0005952551046821314,0,1,4,1
Brisbane_Australia,port174,-27.40850097251321,153.14558323614085,AUS,AUST,0.0015906506260435873,119,0.0013846279848476614,0.0014255424086765907,0.0013283674161301904,3,0,1,0
Brofjorden_Sweden,port175,58.34819267239734,11.425689144516952,SWE,EURO,0.00018045322262654897,105,0.0006846112108046322,0.0006662486593394834,0.0007003687433145347,4,3,5,4
Broome_Australia,port176,-18.000500198595883,122.20673937075571,AUS,AUST,5.635599501210518e-06,38,0.00017950503453278055,0.0002259720775028681,0.0002468471098083256,3,0,1,0
Brownsville_U.S.A.,port177,25.95858284808265,-97.38156647318829,USA,NOAM,0.0006810584058127338,112,0.00048474268343975415,0.000801045833097945,0.00072796872232639,1,4,2,2
Bruges_Belgium,port178,51.2450409297701,3.213400884222017,BEL,EURO,4.7739334889557896e-05,101,0.00043796227279299855,0.0005017420274814134,0.0005368177558019836,4,3,5,4
Brunsbuttel Elbahafen_Germany,port179,53.90367488220769,9.185432327426682,DEU,EURO,0.0013945303421292095,117,0.0012119368488372586,0.0012172549813618532,0.0013198525079081542,4,3,5,4
Brunswick_U.S.A.,port180,31.1318521684773,-81.51967885646486,USA,NOAM,0.00014552640986933643,93,0.0005014606885996376,0.00041436281904390154,0.0005383485106592862,1,4,2,2
Buchanan_Liberia,port181,5.865644367093736,-10.044098007798176,LBR,AFRI,9.483096511925367e-05,72,0.0004333401616835825,0.00015745051539014593,0.0002463943890138838,0,1,4,1
Buco_Philippines,port182,8.5174927667304,124.75294697853924,PHL,ASIA,0.00017585422510010056,66,0.00038297006806411045,0.0003342258841509695,0.00037539488099611355,3,0,1,0
Buenaventura_Colombia,port183,3.8943885656037103,-77.06649613467158,COL,SOAM,0.000694164649345316,117,0.0009141468353770201,0.0008284189448290239,0.0008140020003696976,1,4,2,2
Buenos Aires_Argentina,port184,-34.61975015240211,-58.35237171266093,ARG,SOAM,0.0001092096069697809,87,0.00044003753554517364,0.0005202102968367581,0.0005667106452646659,1,4,2,2
Buffington_U.S.A.,port185,41.64111669140838,-87.41011483885627,USA,NOAM,7.432001735701588e-07,16,4.667022148492247e-06,1.1491904902813287e-05,0.0002908205504884447,1,4,2,2
Buka_Papua New Guinea,port186,-5.432204414433994,154.67173258092996,PNG,AUST,1.4802700963266741e-06,6,6.475771187916068e-06,6.348572252704825e-06,0.00019459250739309986,3,0,1,0
Bukhta Vanino_Russia,port187,49.09019680829846,140.300631210434,RUS,EURO,0.0007731642476535517,119,0.0016214637528605828,0.0013793250711781546,0.0010792430564247456,3,0,1,0
Bukhta nagayeva (Nagadan)_Russia,port188,59.56379639224711,150.72654439596232,RUS,EURO,8.098645047767195e-07,18,9.543540943860968e-05,0.00011126350507956968,0.00016721420758494706,3,0,1,0
Bullen Baai_Curacao,port189,12.1894172120367,-69.02057948025225,CUW,NOAM,1.4453091332852384e-05,22,7.804013082184236e-05,6.28858012753721e-05,0.00020181379750067266,1,4,2,2
Bunbury_Australia,port190,-33.322300045531605,115.66453747206656,AUS,AUST,0.0008023948362839595,119,0.0010343166792545209,0.0015542364993984805,0.0011748182414868962,3,0,1,0
Bur Safago_Egypt,port191,26.725555514982844,33.94223110377931,EGY,AFRI,0.00010740588465383839,86,0.0004447562821594809,0.00036727004196343414,0.00038934322033975935,3,1,3,0
Bur Said (Port Said)_Egypt,port192,31.249586292483176,32.30771942243283,EGY,AFRI,0.0014418994576876956,119,0.0013968767508387373,0.0011615031221687948,0.0010345353220701907,0,1,4,1
Burgas_Bulgaria,port193,42.46948481439915,27.482266275708785,BGR,EURO,0.0016482234630497458,119,0.0013408600840855306,0.0012726464178298455,0.001266226206861271,0,1,4,1
Burnie_Australia,port194,-41.05338928770309,145.91063784867032,AUS,AUST,4.0639397272572554e-05,61,0.00027594696329843034,0.0003092411968173617,0.00035499211861921134,3,0,1,0
Burns Harbor_U.S.A.,port195,41.632564478400994,-87.14127024119269,USA,NOAM,0.000655664968307549,39,0.00015142056109954558,0.00016878635860906012,0.0004702529566806927,1,4,2,2
Bushehr_Iran,port196,28.99153747318409,50.83467263434516,IRN,ASIA,8.221664322822118e-05,36,0.00017821850156142275,0.00015321096772942337,0.00028430586578429495,3,0,3,0
Butinge Oil Terminal_Lithuania,port197,56.059828848668,21.10657671231628,LTU,EURO,9.281062210899665e-07,15,5.097856291979489e-05,6.878886887202484e-05,0.0001575841591721614,0,1,4,1
Butuan City_Philippines,port198,9.276185803240052,125.50936292725692,PHL,ASIA,1.5732173477332865e-05,11,4.068181586070491e-05,4.986318241457807e-05,0.00015176703603461095,3,0,1,0
Cabanas_Cuba,port199,22.672317368006475,-83.96757209549071,CUB,NOAM,0.0,1,1.4622169939714594e-06,1.533197050309472e-06,0.00011562398264992649,1,4,2,2
Cabedelo_Brazil,port200,-6.969397877412017,-34.83954753055635,BRA,SOAM,2.009365798532275e-05,48,0.0002688894004933362,0.0001930279867785666,0.0003028744262426951,1,4,2,2
Cadiz_Spain,port201,36.52041019477181,-6.263758649279311,ESP,EURO,0.0008462641765469241,119,0.0011010046158971955,0.0010628355480526497,0.0009778647413300119,0,1,4,1
Cagatan De Oro_Philippines,port202,8.486794082629675,124.70830127285822,PHL,ASIA,0.0004117800604201096,97,0.0006748518991647861,0.0005294171844397959,0.0005103539663008766,3,0,1,0
Cagliari_Italy,port203,39.23143382756004,9.08468701930715,ITA,EURO,0.0005229266807899258,118,0.0008970301738095908,0.0008298197481910221,0.0008432161002014225,0,1,4,1
Cairns_Australia,port204,-16.941215682060164,145.77319948948178,AUS,AUST,7.162699380513165e-05,66,0.000387641457484749,0.0002913074435163738,0.0003405508567627813,3,0,1,0
Calabar_Nigeria,port205,5.007882924271452,8.325139169155197,NGA,AFRI,2.8936096608584233e-05,59,0.000364196568362752,0.00013239761500017072,0.00022918374882879025,0,1,4,1
Calais_France,port206,50.96799703489637,1.8760836620961112,FRA,EURO,8.355735413390712e-05,101,0.0004918688002162201,0.00047226859172807314,0.0004937827276887525,4,3,5,4
Calcutta_India,port207,22.535744012635703,88.29958110960771,IND,ASIA,7.796130838045483e-05,66,0.0004410854264597268,0.0003210292261819447,0.0003356755461555967,3,0,3,0
Caleta Patillos_Chile,port208,-20.786540511121714,-70.19493410751362,CHL,SOAM,0.00023628279686445082,95,0.0006902792489522298,0.0002252208982793257,0.0003686278070756196,1,4,2,2
Calumet Harbor_U.S.A.,port209,41.68270147934292,-87.55852757847056,USA,NOAM,0.0002133272624641141,26,6.692310454672314e-05,9.530280813315708e-05,0.00048648570752131816,1,4,2,2
Campana_Argentina,port210,-34.15942510661493,-58.94803117397062,ARG,SOAM,0.0002763505292231077,110,0.0006598517969573922,0.0007266766708150194,0.0007481699381695574,1,4,2,2
Canaport (St. John)_Canada,port211,45.21338637894184,-65.98533042919031,CAN,NOAM,3.58786729328678e-05,77,0.00047349872747149286,0.0003413818286977345,0.00033372774322214683,1,4,2,2
Canaveral Harbor_U.S.A.,port212,28.41097835086082,-80.61594934700865,USA,NOAM,0.00018725097488663683,93,0.00041904608630860237,0.0004127106341742272,0.0005362370306193207,1,4,2,2
Cang Doosan Vina_Vietnam,port213,15.404665009910977,108.8018653241234,VNM,ASIA,0.00016402459222503385,119,0.0008362059834145812,0.0008608960351384446,0.0006569908675277198,3,0,1,0
Cap Haitien_Haiti,port214,19.75954417666434,-72.19569506975097,HTI,NOAM,1.2125196429083787e-05,43,0.00020028918878085098,7.357692219684808e-05,0.00019599908929970736,1,4,2,2
Cape Town_South Africa,port215,-33.915431968933554,18.44822890206952,ZAF,AFRI,0.0014331187935726025,119,0.0012035688791692048,0.0013921493595069811,0.0011757668705722393,3,1,3,0
Caracasbaai_Curacao,port216,12.072587852928702,-68.86187968090893,CUW,NOAM,2.484794401019534e-07,7,2.9111486024387873e-05,2.2078601805004845e-05,0.0001343284764310368,1,4,2,2
Cardiff_United Kingdom,port217,51.46428974717733,-3.1541298941121587,GBR,EURO,8.549802154635177e-05,104,0.000538225871455452,0.00048615275321436875,0.000453680974849085,4,3,5,4
Cartagena_Colombia,port218,10.335006021988931,-75.51291157787148,COL,SOAM,0.006457570704386403,119,0.0013314955923055813,0.0015282230858904876,0.0019363612894834686,1,4,2,2
Cartagena_Spain,port219,37.57548974049472,-0.945398356705371,ESP,EURO,0.003345309846953969,119,0.001988497852178846,0.001895619310006814,0.0017563777486270232,0,1,4,1
Casablanca_Morocco,port220,33.60660010425234,-7.578850395884303,MAR,AFRI,0.0034886321934290867,119,0.001976229410367124,0.0019602812178478876,0.0018307641243525612,0,1,4,1
Castries_Saint Lucia,port221,13.994441106501782,-61.009273722589015,LCA,NOAM,0.000708267807085289,77,0.000369872772514694,0.00033775578342350746,0.0007003033701993571,1,4,2,2
Catania_Italy,port222,37.49462808445681,15.092482394346511,ITA,EURO,1.605508640698218e-05,81,0.0002905683829780908,0.00031496774513613664,0.00038805173480679857,0,1,4,1
Cayo Moa Grande_Cuba,port223,20.65247127669832,-74.90892688634872,CUB,NOAM,5.566015948861725e-06,31,0.00015148299812319047,9.749769184366731e-05,0.0002136156073660858,1,4,2,2
Cebu_Philippines,port224,10.31413031775281,123.93695341707496,PHL,ASIA,0.0006128665354968872,116,0.000821208257006503,0.0006907429190409181,0.0006587059220471106,3,0,1,0
Chaguaramas_Trinidad and Tobago,port225,10.68085280779315,-61.640375752443504,TTO,NOAM,0.00029846117734382417,63,0.0002242606863175523,0.0002404176366200637,0.00045638954681797433,1,4,2,2
Chan Bahar_Iran,port226,25.29603979836333,60.6110798324922,IRN,ASIA,2.1790325433731415e-05,30,0.00018947768787945258,0.0001726253292736617,0.00021170722137390098,3,0,3,0
Changshu_China,port227,31.757780409043075,120.96427286621352,CHN,ASIA,0.0006215431866021934,119,0.0013017925478114815,0.0013300123463615698,0.0009882250803964813,3,0,1,0
Changzhou_China,port228,31.97423130057432,119.9982753898753,CHN,ASIA,0.0004230257770118855,119,0.0016069319365761509,0.001497879294937097,0.0010544586045632773,3,0,1,0
Chaozhou_China,port229,23.56807273460945,117.1093331542703,CHN,ASIA,0.00011819679677084768,119,0.000943718487135146,0.0008312711930281356,0.0006429100783838499,3,0,1,0
Charco Azul_Panama,port230,8.20636789441012,-82.87824453035748,PAN,NOAM,2.6882176978796426e-05,50,0.0002700892462175458,0.0002001070600972747,0.0003037618987778703,1,4,2,2
Charleston_U.S.A.,port231,32.89929619779481,-79.92115798771714,USA,NOAM,0.0009437962806083939,119,0.0010326585839254626,0.001064376130257467,0.0009955985999259781,1,4,2,2
Charlestown_Saint Kitts and Nevis,port232,17.109794906375107,-62.62298190436625,KNA,NOAM,6.439083210984832e-06,20,2.5216541328900275e-05,1.405776424829728e-05,0.00023190000770709587,1,4,2,2
Charlotte Amalie_U.S. Virgin Islands,port233,18.33384952631222,-64.93840481312252,VIR,NOAM,0.00023822305480180887,46,0.00017714561697652992,0.00011419246023459621,0.0004096003671200443,1,4,2,2
Chatnam Docks_United Kingdom,port234,51.40095730327677,0.5469494856885868,GBR,EURO,9.73510835171498e-06,69,0.00035367966791431525,0.00027803757700866483,0.0003033989732922626,4,3,5,4
Chennai (Madras)_India,port235,13.10046724124775,80.2942507382557,IND,ASIA,0.001635505361547272,119,0.0016006509821332444,0.0017098007692284366,0.001299669290443345,3,0,3,0
Cherry Point_Canada,port236,48.85252004956763,-122.7139354060087,CAN,NOAM,9.084112876428533e-05,75,0.00038764935981522997,0.0004202362505447701,0.00044485079130356797,1,4,2,2
Chester_U.S.A.,port237,39.852882198627775,-75.34091923593303,USA,NOAM,2.1322316041946075e-06,24,0.00012130568000857406,8.766434215853311e-05,0.00020966831979796425,1,4,2,2
Chi-Lung_Taiwan,port238,25.147179939068234,121.75200586683812,TWN,ASIA,0.0006846465027302608,119,0.001183917716369421,0.001239301103647914,0.0010087308196897965,3,0,1,0
Chiba Ko_Japan,port239,35.52513991618921,140.05233918787292,JPN,ASIA,0.0026597116749249093,119,0.0020103553006874126,0.002086578123805917,0.001829239326996428,3,0,1,0
